Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
6812987401,2021-07-07 05:00:24,2021-07-06 15:32:00,San Jose,California,408,Dropped call or no message,N
4053938127,2021-07-07 05:00:30,2021-06-26 17:31:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
7742559545,2021-07-07 05:00:49,2021-05-31 10:22:00,,Texas,972,Warranties  & protection plans,Y
3144704753,2021-07-07 05:01:12,2021-06-26 16:08:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
6265504123,2021-07-07 05:02:00,2021-06-26 12:52:00,Oklahoma City,Oklahoma,405,Dropped call or no message,Y
8884041153,2021-07-07 05:14:40,2021-07-06 16:49:00,,California,310,"Calls pretending to be government, businesses, or family and friends",Y
3158301882,2021-07-07 05:18:02,2021-07-07 12:00:00,Winter Park,Florida,407,"Calls pretending to be government, businesses, or family and friends",Y
8593281031,2021-07-07 05:41:19,2021-07-06 18:21:00,,Kentucky,859,Warranties  & protection plans,Y
4253649772,2021-07-07 05:41:24,2021-07-06 00:00:00,,Tennessee,865,No Subject Provided,N
5418800124,2021-07-07 05:53:53,2021-07-06 13:59:00,Langlois,Oregon,541,Dropped call or no message,Y
5419198139,2021-07-07 05:55:24,2021-07-06 11:52:00,Langlois,Oregon,541,Dropped call or no message,Y
9294270933,2021-07-07 05:56:43,2021-07-06 17:46:00,,New York,718,Other,Y
5853168274,2021-07-07 05:57:19,2021-07-06 17:28:00,,New York,718,Other,Y
7162671494,2021-07-07 05:58:03,2021-07-06 16:19:00,,New York,718,Other,Y
9294030374,2021-07-07 05:58:37,2021-07-06 14:09:00,,New York,718,Other,Y
7162671506,2021-07-07 05:59:16,2021-07-06 13:41:00,,New York,718,Other,Y
7186913251,2021-07-07 05:59:53,2021-07-06 12:57:00,,New York,718,Other,Y
7186463694,2021-07-07 06:00:26,2021-07-06 12:08:00,,New York,718,Other,Y
7242406522,2021-07-07 06:00:44,2021-07-06 17:07:00,,Pennsylvania,724,Other,Y
7186897831,2021-07-07 06:01:38,2021-07-06 11:41:00,,New York,718,Other,Y
7186913255,2021-07-07 06:02:14,2021-07-06 11:36:00,,New York,718,Other,Y
9294270772,2021-07-07 06:02:51,2021-07-06 11:13:00,,New York,718,Other,Y
7186897847,2021-07-07 06:03:26,2021-07-06 10:58:00,,New York,718,Other,Y
7184879455,2021-07-07 06:04:00,2021-07-06 09:54:00,,New York,718,Other,Y
,2021-07-07 06:06:11,2021-07-07 06:02:00,,Texas,713,Other,Y
4259548839,2021-07-07 06:11:06,2021-07-05 11:42:00,,Michigan,616,No Subject Provided,N
7038446862,2021-07-07 06:11:46,2021-07-06 10:00:00,,Virginia,703,No Subject Provided,Y
8553308653,2021-07-07 06:15:18,2021-07-07 02:50:00,Sacramento,California,855,Other,Y
7035587153,2021-07-07 06:15:37,2021-07-02 13:53:00,,Virginia,703,No Subject Provided,Y
7032144761,2021-07-07 06:16:14,2021-07-01 15:58:00,,Virginia,703,No Subject Provided,Y
8443845745,2021-07-07 06:17:11,2021-07-06 18:30:00,Farmington Hills,Michigan,248,Other,Y
2526044538,2021-07-07 06:18:01,2021-07-05 00:00:00,Roanoke Rapids,North Carolina,252,Other,N
5028053072,2021-07-07 06:19:40,2021-07-06 00:00:00,Roanoke Rapids,North Carolina,252,Other,Y
8643861845,2021-07-07 06:19:55,2021-07-05 10:36:00,Butler,Ohio,410,Other,Y
9734307000,2021-07-07 06:23:21,2021-07-06 15:05:00,,New Jersey,609,No Subject Provided,N
4436161849,2021-07-07 06:27:32,2021-06-05 00:00:00,Muleshoe,Texas,806,Warranties  & protection plans,Y
2146246052,2021-07-07 06:36:37,2021-07-06 19:29:00,,Texas,972,Other,
9856513825,2021-07-07 06:37:37,2021-07-01 16:26:00,,West Virginia,304,No Subject Provided,Y
8302220687,2021-07-07 06:37:50,2021-07-05 17:50:00,League City,Texas,281,Dropped call or no message,Y
5186478652,2021-07-07 06:38:16,2021-07-01 16:55:00,,West Virginia,304,No Subject Provided,Y
8705467288,2021-07-07 06:38:49,2021-07-01 17:29:00,,West Virginia,304,No Subject Provided,Y
7136730826,2021-07-07 06:39:23,2021-07-01 18:21:00,,West Virginia,304,No Subject Provided,Y
6463690377,2021-07-07 06:39:26,2021-07-05 16:22:00,League City,Texas,281,Dropped call or no message,Y
9544267131,2021-07-07 06:39:58,2021-07-02 09:55:00,,West Virginia,304,No Subject Provided,Y
9096986862,2021-07-07 06:40:35,2021-07-02 10:54:00,,West Virginia,304,No Subject Provided,Y
6468584030,2021-07-07 06:41:07,2021-07-05 18:49:00,League City,Texas,281,Dropped call or no message,Y
8137541467,2021-07-07 06:41:08,2021-07-02 13:30:00,,West Virginia,304,No Subject Provided,Y
7039315699,2021-07-07 06:41:40,2021-07-02 16:36:00,,West Virginia,304,No Subject Provided,Y
4192891448,2021-07-07 06:42:08,2021-07-02 17:14:00,,West Virginia,304,No Subject Provided,Y
2816126963,2021-07-07 06:42:17,2021-07-06 09:57:00,League City,Texas,281,Dropped call or no message,Y
3049698338,2021-07-07 06:42:40,2021-07-03 09:40:00,,West Virginia,304,No Subject Provided,Y
7075097238,2021-07-07 06:43:15,2021-07-03 17:02:00,,West Virginia,304,No Subject Provided,Y
8452030199,2021-07-07 06:43:22,2021-07-06 11:57:00,,New York,845,Dropped call or no message,Y
5084691960,2021-07-07 06:43:36,2021-07-07 00:00:00,SOUTH GRAFTON MA,Massachusetts,774,"Calls pretending to be government, businesses, or family and friends",Y
2815514886,2021-07-07 06:44:44,2021-07-07 11:44:00,League City,Texas,281,Other,Y
8459425142,2021-07-07 06:44:45,2021-07-06 12:06:00,,New York,845,Dropped call or no message,Y
5082979293,2021-07-07 06:44:58,2021-06-29 10:30:00,Cockeysville,Maryland,410,Dropped call or no message,N
2028974625,2021-07-07 06:45:14,2021-07-06 18:00:00,Lowell,Massachusetts,978,Other,N
2059316166,2021-07-07 06:45:47,2021-07-02 17:32:00,Cockeysville,Maryland,410,Dropped call or no message,N
2028974623,2021-07-07 06:46:00,2021-07-06 18:02:00,,New York,845,Dropped call or no message,Y
4108880761,2021-07-07 06:46:29,2021-07-06 09:23:00,Cockeysville,Maryland,410,Dropped call or no message,N
2814176718,2021-07-07 06:46:55,2021-07-07 10:27:00,League City,Texas,281,Other,Y
8784256804,2021-07-07 06:52:05,2021-07-06 18:29:00,,Georgia,706,Dropped call or no message,Y
8888824508,2021-07-07 06:54:35,2021-07-06 16:54:00,,New York,631,Other,N
9146505568,2021-07-07 06:55:08,2021-07-06 09:23:00,,New York,631,Other,N
6313157389,2021-07-07 06:55:36,2021-07-05 12:45:00,,New York,631,Other,N
9896054770,2021-07-07 06:56:02,2021-07-06 17:39:00,Essexville,Michigan,989,Other,Y
9893844125,2021-07-07 06:57:40,2021-07-06 16:47:00,Essexville,Michigan,989,Other,Y
2087198121,2021-07-07 06:59:29,2021-07-06 16:13:00,Essexville,Michigan,989,Other,Y
8646351931,2021-07-07 07:00:46,2021-07-06 11:21:00,Greenville,South Carolina,864,"Calls pretending to be government, businesses, or family and friends",Y
8017509318,2021-07-07 07:01:04,2021-07-06 17:00:00,Ellijay,Georgia,706,"Calls pretending to be government, businesses, or family and friends",Y
2987190219,2021-07-07 07:01:17,2021-07-05 14:09:00,Essexville,Michigan,989,Other,Y
7858757365,2021-07-07 07:02:31,2021-07-06 10:59:00,Topeka,Kansas,785,Other,Y
7065971501,2021-07-07 07:02:46,2021-07-06 16:27:00,Ellijay,Georgia,706,Other,Y
9896651146,2021-07-07 07:02:52,2021-07-06 12:01:00,Essexville,Michigan,989,Other,Y
9892782135,2021-07-07 07:05:11,2021-07-06 11:47:00,Essexville,Michigan,989,Other,Y
7066972635,2021-07-07 07:05:31,2021-07-06 14:03:00,Ellijay,Georgia,706,"Calls pretending to be government, businesses, or family and friends",Y
5202604971,2021-07-07 07:05:49,2021-07-06 17:52:00,Superior,Colorado,503,Other,N
7858757365,2021-07-07 07:07:35,2021-07-06 10:59:00,Topeka,Kansas,785,Other,Y
98998081922,2021-07-07 07:08:13,2021-07-06 10:30:00,Essexville,Michigan,989,Other,N
5863710455,2021-07-07 07:10:16,2021-07-05 16:31:00,Essexville,Michigan,989,Other,Y
5076942566,2021-07-07 07:11:08,2021-07-06 18:28:00,LAKEVILLE,Minnesota,952,"Calls pretending to be government, businesses, or family and friends",Y
2087190592,2021-07-07 07:12:41,2021-07-05 16:05:00,Essexville,Michigan,989,Other,Y
7867986958,2021-07-07 07:13:06,2021-07-06 16:24:00,LAKEVILLE,Minnesota,952,"Calls pretending to be government, businesses, or family and friends",Y
8776983261,2021-07-07 07:13:45,2021-07-07 05:00:00,Buffalo,New York,716,Warranties  & protection plans,Y
9895461254,2021-07-07 07:14:45,2021-07-05 11:09:00,Essexville,Michigan,989,Other,N
8302530542,2021-07-07 07:14:53,2021-07-06 19:50:00,Rustburg,Virginia,804,Other,N
7034886303,2021-07-07 07:15:25,2021-07-06 18:22:00,Alexandria,Virginia,703,Other,Y
2027949358,2021-07-07 07:15:33,2021-07-06 11:36:00,LAKEVILLE,Minnesota,952,"Calls pretending to be government, businesses, or family and friends",Y
7039499039,2021-07-07 07:16:16,2021-07-06 16:23:00,Alexandria,Virginia,703,Other,Y
8135478671,2021-07-07 07:18:19,2021-07-01 18:35:00,LAND O LAKES,Florida,813,Other,Y
2564800104,2021-07-07 07:18:20,2021-07-05 12:11:00,LAKEVILLE,Minnesota,952,"Calls pretending to be government, businesses, or family and friends",Y
2028974605,2021-07-07 07:20:16,2021-07-05 09:44:00,LAKEVILLE,Minnesota,952,"Calls pretending to be government, businesses, or family and friends",Y
1420702314,2021-07-07 07:20:18,2021-07-06 12:57:00,cincinnati,Ohio,513,Other,Y
3014663937,2021-07-07 07:21:40,2021-07-06 00:00:00,,Maryland,301,No Subject Provided,N
3176668825,2021-07-07 07:23:49,2021-06-28 00:00:00,,Maryland,301,No Subject Provided,N
3462589373,2021-07-07 07:23:15,2021-07-06 17:09:00,,Illinois,815,Other,
3013268095,2021-07-07 07:26:01,2021-06-26 00:00:00,,Maryland,301,No Subject Provided,N
6094299405,2021-07-07 07:25:07,2021-07-02 14:04:00,MULLICA HILL,New Jersey,609,Warranties  & protection plans,Y
6099307038,2021-07-07 07:26:33,2021-07-06 10:34:00,MULLICA HILL,New Jersey,609,Warranties  & protection plans,Y
9516777708,2021-07-07 07:29:05,2021-07-06 17:48:00,,Texas,713,"Calls pretending to be government, businesses, or family and friends",Y
7575308765,2021-07-07 07:30:13,2021-07-06 13:29:00,NORFOLK,Virginia,757,Other,N
,2021-07-07 07:30:29,2021-07-05 17:23:00,Fort Wayne,Indiana,260,"Calls pretending to be government, businesses, or family and friends",Y
9516778169,2021-07-07 07:30:37,2021-07-06 17:54:00,,Texas,713,"Calls pretending to be government, businesses, or family and friends",Y
8638080546,2021-07-07 07:31:21,2021-07-06 12:41:00,MULLICA HILL,New Jersey,609,Warranties  & protection plans,Y
9516779983,2021-07-07 07:31:44,2021-07-06 18:14:00,,Texas,713,"Calls pretending to be government, businesses, or family and friends",Y
4135620886,2021-07-07 07:32:29,2021-07-06 17:50:00,NORFOLK,Virginia,757,Medical  & prescriptions,Y
9516774500,2021-07-07 07:32:54,2021-07-06 18:25:00,,Texas,713,"Calls pretending to be government, businesses, or family and friends",Y
5713390652,2021-07-07 07:33:39,2021-07-06 19:34:00,NORFOLK,Virginia,757,Dropped call or no message,N
9516778641,2021-07-07 07:34:12,2021-07-06 18:32:00,,Texas,713,"Calls pretending to be government, businesses, or family and friends",Y
6107132268,2021-07-07 07:34:55,2021-07-06 18:51:00,Glenfield,New York,315,Other,Y
5203826557,2021-07-07 07:35:18,2021-07-06 18:46:00,Wylie,Texas,972,Other,Y
6307852963,2021-07-07 07:35:19,2021-07-06 16:30:00,,Illinois,630,Warranties  & protection plans,Y
9516772131,2021-07-07 07:35:23,2021-07-06 18:37:00,,Texas,713,"Calls pretending to be government, businesses, or family and friends",Y
9516775177,2021-07-07 07:36:29,2021-07-06 18:42:00,,Texas,713,"Calls pretending to be government, businesses, or family and friends",Y
9516779463,2021-07-07 07:37:25,2021-07-06 18:52:00,,Texas,713,"Calls pretending to be government, businesses, or family and friends",Y
7134961595,2021-07-07 07:37:42,2021-07-06 15:32:00,CARROLLTON,Texas,214,Warranties  & protection plans,Y
5104283451,2021-07-07 07:39:14,2021-07-06 07:30:00,alameda,California,510,Warranties  & protection plans,Y
8003787441,2021-07-07 07:39:27,2021-07-07 06:30:00,Philadelphia,Missouri,573,"Reducing your debt (credit cards, mortgage, student loans)",N
6149995035,2021-07-07 07:40:15,2021-07-06 00:00:00,Columbus,Ohio,614,Other,N
,2021-07-07 07:41:33,2021-07-07 11:06:00,,Georgia,706,No Subject Provided,
6149993465,2021-07-07 07:40:52,2021-07-06 00:00:00,Columbus,Ohio,614,Other,N
8326456482,2021-07-07 07:41:54,2021-07-06 00:00:00,Columbus,Ohio,614,Other,N
2547156905,2021-07-07 07:44:23,2021-07-07 06:00:00,Dallas,Texas,214,"Calls pretending to be government, businesses, or family and friends",Y
8602616675,2021-07-07 07:45:08,2021-07-05 10:09:00,New Hartford,New York,315,Other,Y
410100022,2021-07-07 07:46:09,2021-07-07 01:16:00,Pigeon,Michigan,989,"Lotteries, prizes  & sweepstakes",Y
5802040390,2021-07-07 07:46:17,2021-07-06 10:37:00,New Hartford,New York,315,Other,Y
3526924822,2021-07-07 07:46:53,2021-07-06 09:44:00,Alachua,Florida,352,Other,
5802040390,2021-07-07 07:47:18,2021-07-06 10:39:00,New Hartford,New York,315,No Subject Provided,Y
3526922991,2021-07-07 07:47:33,2021-07-06 10:52:00,Alachua,Florida,352,Other,
3524629106,2021-07-07 07:48:12,2021-07-06 13:57:00,Alachua,Florida,352,Other,
5802040390,2021-07-07 07:48:24,2021-07-06 10:41:00,New Hartford,New York,315,Other,Y
3526923722,2021-07-07 07:48:52,2021-07-06 15:18:00,Alachua,Florida,352,Other,
5749046044,2021-07-07 07:49:10,2021-07-06 13:08:00,,Indiana,574,Dropped call or no message,Y
3852925157,2021-07-07 07:49:25,2021-07-06 17:24:00,New Hartford,New York,315,Other,Y
5136961920,2021-07-07 07:49:32,2021-07-07 07:45:00,Easton,Connecticut,203,Other,N
5617106713,2021-07-07 07:49:34,2021-07-06 15:23:00,Alachua,Florida,352,Other,
8595163204,2021-07-07 07:50:00,2021-07-06 10:14:00,Danville,Kentucky,859,Other,Y
3525140783,2021-07-07 07:50:13,2021-07-06 16:01:00,Alachua,Florida,352,Other,
2543151106,2021-07-07 07:50:22,2021-07-07 05:00:00,Dallas,Texas,214,"Calls pretending to be government, businesses, or family and friends",Y
3153855899,2021-07-07 07:50:28,2021-07-06 17:47:00,New Hartford,New York,315,Other,Y
8048860524,2021-07-07 07:50:45,2021-07-06 16:11:00,Danville,Kentucky,859,Other,Y
3526926143,2021-07-07 07:50:59,2021-07-06 16:03:00,Alachua,Florida,352,Other,
3128216251,2021-07-07 07:51:52,2021-07-06 18:19:00,Alachua,Florida,352,Other,
5743656983,2021-07-07 07:51:55,2021-07-06 18:42:00,,Indiana,574,Dropped call or no message,Y
3523182345,2021-07-07 07:52:32,2021-07-06 19:49:00,Alachua,Florida,352,Other,
5744651557,2021-07-07 07:53:29,2021-07-06 20:50:00,,Indiana,574,Dropped call or no message,Y
3527800982,2021-07-07 07:54:15,2021-07-06 16:01:00,Tamarac,Florida,305,Other,Y
8102544971,2021-07-07 07:55:44,2021-07-05 15:00:00,Rochester,Michigan,586,Other,N
,2021-07-07 07:56:55,2021-07-06 17:38:00,HENDERSON,Tennessee,641,"Calls pretending to be government, businesses, or family and friends",Y
33666832551,2021-07-07 07:57:26,2021-06-24 13:29:00,TERRE HAUTE,Indiana,812,Other,Y
8564912862,2021-07-07 07:59:15,2021-07-07 06:33:00,Stuarts Draft,Virginia,856,Other,
8562824530,2021-07-07 08:01:49,2021-07-07 06:36:00,Stuarts Draft,Virginia,856,Other,Y
7206400212,2021-07-07 08:03:45,2021-07-06 18:21:00,Colorado Springs,Colorado,719,Dropped call or no message,Y
9313846663,2021-07-07 08:04:31,2021-07-06 20:18:00,,Tennessee,931,Other,Y
3522890600,2021-07-07 08:05:23,2021-07-05 11:27:00,Alachua,Florida,352,Other,
3523397128,2021-07-07 08:06:01,2021-07-05 12:05:00,Alachua,Florida,352,Other,
8332615184,2021-07-07 08:06:46,2021-07-05 14:39:00,Alachua,Florida,352,Other,
2063474008,2021-07-07 08:06:49,2021-07-06 11:10:00,SEATTLE,Washington,206,Dropped call or no message,Y
4043482824,2021-07-07 08:07:20,2021-07-06 21:05:00,,Ohio,614,No Subject Provided,Y
2543151106,2021-07-07 08:07:40,2021-07-07 07:00:00,Dallas,Texas,214,"Calls pretending to be government, businesses, or family and friends",Y
5055331136,2021-07-07 08:08:02,2021-07-06 13:08:00,Albuquerque,New Mexico,505,Dropped call or no message,Y
7149872909,2021-07-07 08:08:28,2021-07-06 20:04:00,,Arizona,623,"Reducing your debt (credit cards, mortgage, student loans)",Y
6148588978,2021-07-07 08:09:56,2021-07-05 20:53:00,,Ohio,614,No Subject Provided,Y
2039899844,2021-07-07 08:10:36,2021-07-06 16:56:00,,Connecticut,203,Other,
2545622121,2021-07-07 08:10:39,2021-07-07 07:00:00,Dallas,Texas,214,"Calls pretending to be government, businesses, or family and friends",Y
2522190826,2021-07-07 08:11:59,2021-07-06 09:31:00,,Illinois,708,No Subject Provided,
,2021-07-07 08:12:21,2021-06-30 12:00:00,Bismarck,North Dakota,701,Other,N
6194528497,2021-07-07 08:12:22,2021-07-06 00:00:00,Fate,Texas,619,"Calls pretending to be government, businesses, or family and friends",
,2021-07-07 08:12:34,2021-07-06 15:33:00,,New Jersey,732,Other,Y
8888486607,2021-07-07 08:13:06,2021-07-06 09:35:00,,Illinois,708,No Subject Provided,
2513284998,2021-07-07 08:14:13,2021-07-06 12:48:00,,Illinois,708,No Subject Provided,
4406711399,2021-07-07 08:13:46,2021-07-07 00:08:00,Danvers,Massachusetts,781,"Calls pretending to be government, businesses, or family and friends",Y
2078020956,2021-07-07 08:14:10,2021-07-06 15:54:00,,New Jersey,732,Other,Y
5134405214,2021-07-07 08:14:19,2021-07-07 08:12:00,rocky river,Ohio,440,Warranties  & protection plans,Y
4755586137,2021-07-07 08:15:26,2021-07-06 13:45:00,,Illinois,708,No Subject Provided,
7703389133,2021-07-07 08:15:20,2021-07-06 16:27:00,,Georgia,770,Other,
6812085840,2021-07-07 08:16:04,2021-07-07 08:14:00,,Georgia,770,Other,
5204672481,2021-07-07 08:16:34,2021-07-06 15:43:00,,Illinois,708,No Subject Provided,
8452419383,2021-07-07 08:16:54,2021-07-06 12:56:00,Pleasant Valley,New York,845,Other,Y
2299474438,2021-07-07 08:17:16,2021-07-06 17:02:00,savannah,Georgia,912,Other,Y
6172841299,2021-07-07 08:17:16,2021-07-06 20:30:00,Taunton,Massachusetts,774,Other,Y
8888488522,2021-07-07 08:17:53,2021-07-06 16:33:00,,Illinois,708,No Subject Provided,
7634966939,2021-07-07 08:17:26,2021-07-06 13:13:00,,Minnesota,763,Dropped call or no message,Y
7578688432,2021-07-07 08:17:40,2021-07-06 13:07:00,Poquoson,Virginia,757,Other,Y
7578688432,2021-07-07 08:17:40,2021-07-06 13:07:00,Poquoson,Virginia,757,Other,Y
8153956941,2021-07-07 08:17:58,2021-07-06 09:28:00,Joliet,Illinois,815,Dropped call or no message,Y
3106328451,2021-07-07 08:18:23,2021-07-06 12:02:00,,California,310,Other,Y
7637452662,2021-07-07 08:18:27,2021-07-06 09:33:00,,Minnesota,763,Dropped call or no message,Y
6067753834,2021-07-07 08:19:07,2021-07-06 16:47:00,,Illinois,708,No Subject Provided,
8669791053,2021-07-07 08:19:35,2021-07-06 09:04:00,Joliet,Illinois,815,Dropped call or no message,Y
9127296077,2021-07-07 08:19:41,2021-07-06 16:09:00,savannah,Georgia,912,Other,Y
7753607719,2021-07-07 08:19:47,2021-07-05 13:41:00,Poquoson,Virginia,757,Other,Y
2564821861,2021-07-07 08:20:21,2021-07-06 16:52:00,,Illinois,708,No Subject Provided,
2137664297,2021-07-07 08:19:52,2021-07-01 09:14:00,Washington,District of Columbia,202,"Calls pretending to be government, businesses, or family and friends",Y
,2021-07-07 08:20:39,2021-04-07 20:28:00,,Maryland,410,No Subject Provided,Y
9124230241,2021-07-07 08:20:46,2021-07-06 12:12:00,savannah,Georgia,912,Other,Y
8888489034,2021-07-07 08:21:26,2021-07-06 17:15:00,,Illinois,708,No Subject Provided,
8158857204,2021-07-07 08:21:01,2021-07-06 08:59:00,Joliet,Illinois,815,Dropped call or no message,Y
8778783005,2021-07-07 08:21:33,2021-07-07 20:00:00,ROXBURY,Massachusetts,857,"Reducing your debt (credit cards, mortgage, student loans)",
9418820228,2021-07-07 08:21:58,2021-07-06 09:14:00,savannah,Georgia,912,Other,
8154351140,2021-07-07 08:22:25,2021-07-06 08:39:00,Joliet,Illinois,815,Dropped call or no message,Y
9549747180,2021-07-07 08:23:41,2021-07-01 10:05:00,savannah,Georgia,912,Other,Y
2242304323,2021-07-07 08:23:44,2021-07-06 17:18:00,Joliet,Illinois,815,Dropped call or no message,Y
